"gene","TCGA-3C-AAAU-01","TCGA-3C-AALI-01","TCGA-3C-AALJ-01","TCGA-3C-AALK-01","TCGA-4H-AAAK-01","TCGA-5L-AAT0-01","TCGA-5L-AAT1-01","TCGA-5T-A9QA-01","TCGA-A1-A0SB-01","TCGA-A1-A0SD-01","TCGA-A1-A0SE-01","TCGA-A1-A0SF-01","TCGA-A1-A0SG-01","TCGA-A1-A0SH-01","TCGA-A1-A0SI-01","TCGA-A1-A0SJ-01","TCGA-A1-A0SK-01","TCGA-A1-A0SM-01","TCGA-A1-A0SN-01","TCGA-A1-A0SO-01","TCGA-A1-A0SP-01","TCGA-A1-A0SQ-01","TCGA-A2-A04N-01","TCGA-A2-A04P-01","TCGA-A2-A04Q-01","TCGA-A2-A04R-01","TCGA-A2-A04T-01","TCGA-A2-A04U-01","TCGA-A2-A04V-01","TCGA-A2-A04W-01","TCGA-A2-A04X-01","TCGA-A2-A04Y-01","TCGA-A2-A0CK-01","TCGA-A2-A0CL-01","TCGA-A2-A0CM-01","TCGA-A2-A0CO-01","TCGA-A2-A0CP-01","TCGA-A2-A0CQ-01","TCGA-A2-A0CR-01","TCGA-A2-A0CS-01","TCGA-A2-A0CT-01","TCGA-A2-A0CU-01","TCGA-A2-A0CV-01","TCGA-A2-A0CW-01","TCGA-A2-A0CX-01","TCGA-A2-A0CY-01","TCGA-A2-A0CZ-01","TCGA-A2-A0D0-01","TCGA-A2-A0D1-01","TCGA-A2-A0D2-01","TCGA-A2-A0D3-01","TCGA-A2-A0D4-01","TCGA-A2-A0EM-01","TCGA-A2-A0EN-01","TCGA-A2-A0EO-01","TCGA-A2-A0EP-01","TCGA-A2-A0EQ-01","TCGA-A2-A0ER-01","TCGA-A2-A0ES-01","TCGA-A2-A0ET-01","TCGA-A2-A0EU-01","TCGA-A2-A0EV-01","TCGA-A2-A0EW-01","TCGA-A2-A0EX-01","TCGA-A2-A0EY-01","TCGA-A2-A0ST-01","TCGA-A2-A0SU-01","TCGA-A2-A0SV-01","TCGA-A2-A0SW-01","TCGA-A2-A0SX-01","TCGA-A2-A0SY-01","TCGA-A2-A0T0-01","TCGA-A2-A0T1-01","TCGA-A2-A0T2-01","TCGA-A2-A0T3-01","TCGA-A2-A0T4-01","TCGA-A2-A0T5-01","TCGA-A2-A0T6-01","TCGA-A2-A0T7-01","TCGA-A2-A0YC-01","TCGA-A2-A0YD-01","TCGA-A2-A0YE-01","TCGA-A2-A0YF-01","TCGA-A2-A0YG-01","TCGA-A2-A0YH-01","TCGA-A2-A0YI-01","TCGA-A2-A0YJ-01","TCGA-A2-A0YK-01","TCGA-A2-A0YL-01","TCGA-A2-A0YM-01","TCGA-A2-A0YT-01","TCGA-A2-A1FV-01","TCGA-A2-A1FW-01","TCGA-A2-A1FX-01","TCGA-A2-A1FZ-01","TCGA-A2-A1G0-01","TCGA-A2-A1G1-01","TCGA-A2-A1G4-01","TCGA-A2-A1G6-01","TCGA-A2-A259-01"
"ADCY7",8.35046144446516,9.27463044264782,8.74731052279893,9.17386573605425,9.7743665416495,9.35972277030267,9.31034421090857,7.1470665009997,9.05661712438915,8.69300423601747,8.59496723460957,8.19910742404548,8.69099005072308,10.6782034534602,10.2047006142064,8.80650644520688,8.75621737446538,9.56884859751494,9.58096626620966,7.29531252528194,9.56697170379987,7.77253628154329,9.31981886650022,8.71645321203962,10.7394454606309,8.55314005768398,9.26069658654336,8.08323517873923,8.51514236152195,8.88007417247864,8.53352675088778,8.79754772676806,8.11463615160077,10.8925715033031,9.87386178762792,9.42196591924883,8.33264573173808,8.03681759778802,8.99712244959546,9.57429890365879,8.07493780330834,8.0785895551935,8.45413270054013,7.84136495113851,9.29737463123793,7.49076986698899,9.49566478641136,9.55628187348372,8.31426555583209,9.51902799133052,8.54195965038026,6.93632698999234,8.67627763540721,9.60617014252773,8.41558714027182,10.8153792127086,9.13035047389368,7.71662880382628,8.49478319797604,8.37769250526623,7.69355595430789,9.12384903562202,9.15651164857567,8.57992683200529,9.09737297883298,10.7298026408066,7.70287429148402,10.0566862105258,9.55286195623706,10.1992530926866,9.10921636628058,9.37249726744032,9.85289025509699,9.11418089737256,9.14142155048613,8.86443689174301,8.43364636060932,10.1559194519898,9.54444693971856,9.10582498170352,9.48576069354041,10.1096734507071,8.4507728781862,8.39518878984009,9.9338279847229,9.86468078660257,10.5790319910268,10.134550432863,8.85350013452786,10.0295260457097,8.86934429941792,8.76759289713592,8.29563120039578,8.64571066386793,9.47665204603266,9.09281632719464,11.0119349390287,8.8217220121303,8.57713157202228,8.62128669529819
"ADCY8",NA,-0.87885194352469,-0.141461933663464,NA,NA,-0.769551023792494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.919149363287674,NA,NA,NA,7.27321840575152,-0.309538205081281,NA,2.95978869873035,NA,NA,3.72398442674561,2.0553345017511,0.70460641332374,-0.888167412922017,NA,NA,-0.307394261591905,NA,NA,NA,NA,NA,-1.16520789523554,NA,1.06371001285756,NA,NA,NA,NA,-0.703924425047112,NA,NA,NA,NA,NA,NA,NA,NA,-1.47915034959192,NA,NA,5.4494557271723,1.74135911731882,NA,NA,-0.510868147147283,-0.497160241744069,-1.1916561403685,0.134483821510794,-1.22499161238441,NA,NA,-0.188528969470164,NA,NA,7.09757603500995,NA,NA,NA,NA,NA,NA,NA,NA,-0.0494569334454783,NA,NA,NA,-1.49492208524839,NA,NA,1.53091972422148,-0.64227910438519,-1.76366046083163,4.25920468254417,-0.716196729071634,NA,NA,0.31173560197927,NA,NA,-1.86722576672367,-0.584025053581903,-1.68454970001507
"ADCY9",8.86625273309112,8.62887309049399,8.71965406077112,9.11587598425086,9.41569677578124,10.1313066513805,8.78701382056812,8.79453836025566,9.08681268640295,9.97683860314862,10.5989519960131,10.741744290904,11.3989504634091,9.62343764216793,10.1068344425342,10.8662486368736,7.07898655467539,9.25752479792695,11.0333505896447,8.47486228271194,7.21772316514934,9.96883668141039,10.5946558445112,7.78760485042373,8.18188373275856,10.8486730896402,8.03639453407819,6.90707813377412,9.95368429549338,10.1840226118669,9.76690402679228,10.8313184084131,10.0816650451248,10.0828236496434,9.32325904320847,10.4188874460163,10.4753205220034,9.96797335545,9.06835077930719,9.78290224440147,11.6602732145334,10.6584487580048,10.0809155689261,11.7194043088662,8.84452155211037,9.43812044820456,9.46779952654461,7.88513870816528,8.38709194120374,7.14906726710268,9.82851337673335,11.8289297483389,10.5724418823219,10.1489529106737,10.043350930622,9.8547350134937,7.59674957721753,10.1932448023429,10.2491752134391,12.1873111797641,10.0110469072711,9.96071325447537,10.3225507989802,9.86845774597298,10.6319962302132,8.63441429985381,10.2858480213532,10.6191181355354,9.74582303912221,8.28604342827761,9.65325084190169,8.33712278142842,8.42710035313902,9.27232255269044,10.4025252183407,9.87796934679246,10.3196900698581,10.2238675310986,10.4999569743097,10.2896827935201,10.9939684546587,9.08083937434843,10.9692297231713,12.3555408093616,11.3392179618027,10.2988529114081,9.63915310087366,9.95980767661617,9.94682792536423,8.53209834080371,11.4265859702196,9.97071549104301,9.69319385851824,10.6932052734157,9.75399739871469,10.6547231066863,8.38725180794977,9.11630392914399,9.77958689685606,10.7705522386996
"ADCYAP1R1",NA,0.121015400961366,NA,3.77117778729513,NA,1.23044897620751,NA,NA,-1.15040098884855,2.49159659441045,2.30340084934202,0.777030385200806,-0.473931188332412,1.11563257621286,2.40522997976256,-1.45087301980073,4.03459430266388,1.1437852247086,1.16671544496642,0.434881719407135,1.71523445524002,2.69039474531998,-0.335699214659963,NA,-0.374635983994637,NA,-1.52408502782182,0.0553345017510994,NA,NA,NA,-1.5794906495111,NA,4.77756174231172,-1.11559744701631,4.26428870454766,1.00769784504527,NA,NA,NA,1.06371001285756,1.93293045829689,1.19673292822219,-0.213905532370957,1.01292617444427,NA,3.78758917982879,NA,-1.08650737224992,NA,-0.047964695992528,1.67581593117227,0.0912597661926783,2.30847737659496,1.52074909665017,2.31713037872859,1.31440650755482,0.591487938397943,3.57145838712323,2.36353556043294,-1.33169930146135,0.0739572999433244,3.02633973964387,1.80842624050466,0.871449415677,1.09680158184917,0.784001360102201,-0.244856041513593,NA,-0.053793170962472,1.64887955441347,NA,0.583133928662418,-1.1655314782897,-0.0929555251272015,3.13500944135116,0.12987646083313,4.20477457435922,1.7934797605267,-0.227354196907308,3.53544335720694,1.80132423569228,1.08773438181973,0.97731656290871,-1.49492208524839,2.25411024187472,-0.297431104189128,5.46166279092026,1.81709110163179,-0.763660460831626,2.56888335993031,1.45370193740895,0.247198388575865,-0.884700355974453,2.31173560197927,4.20233151777521,-0.863021188036496,1.93994116489273,2.87542622525641,5.29250569698204
"ADCYAP1",5.30873219060557,2.44299655951803,1.44355361024173,1.89669810270043,4.46778159704127,2.81541147692866,4.40530487420459,0.0648828515848544,2.65695393320906,-0.595968860378175,6.05473345610925,5.43525520506118,5.43297276550168,3.33803926435483,5.09329395611265,6.13408126434517,10.9493222628098,1.92139824437324,3.75169936639033,-0.302048300530787,2.54530121545165,2.77785101291251,4.24924811377208,4.93553989530348,9.97521186719089,2.78286981808704,4.72398988574073,0.640250721454018,0.289480386137595,3.01877658517918,5.33525813881146,5.16180305253198,5.65835717331029,3.52230689287139,4.99299043647873,4.16698853510564,5.25564424017709,-1.48479218096418,4.98447998209519,3.40786936373665,6.48997476755966,4.71950655922046,2.89718232930275,1.3710569683502,-0.309001920443092,1.88095973858278,6.51457362367189,1.30521177607819,8.39316647371979,3.4709923126029,0.688941238301,5.41276459219872,2.31371022615091,3.75915583380027,4.45150786429011,7.13475178836555,5.31443188646631,5.1643639288076,5.25795726481718,-0.884434004078397,4.50130537915259,5.18947668909787,5.90365051408166,1.80842624050466,2.871449415677,3.90416614008609,3.87146912987738,4.99040580593206,3.76558778564685,4.55105452750064,4.8539906585957,2.560152438283,2.28362550060704,2.41953889151378,4.43056629009536,6.26886103045257,1.71483896155429,5.9393770465478,6.10936473870015,5.28573880843787,3.61344914348923,2.14925936549962,NA,2.47982552434003,4.94788586354891,3.53951866434271,6.01539721025073,6.29247624829129,4.86543882587009,4.50311335566507,4.568889438518,9.19965664194774,4.2915372561835,3.81573936216664,5.20251567418688,4.87071486973067,0.72194131268466,4.22005903713471,4.93956040920586,7.95908097857596
"ADC",8.69326112668831,7.27082604716373,8.81856907653617,8.44788165475067,9.42376408414093,9.09926232457277,8.33422143228403,4.89780674165688,7.13037390015813,7.43204407427823,7.75846575368933,7.68693537116774,7.7573046619709,8.71431593320561,8.51608489974874,6.678401545809,6.97077659506972,7.82627581122774,7.62147389336789,6.25247053720232,7.08832925886228,5.51056638944875,8.3313997864938,7.36577825939974,7.60837163765409,7.19671817674419,6.57934912861353,6.09972231014903,8.14128257049893,7.62759005911524,6.58318508800768,6.49180019654167,8.21613324954778,7.8535116745175,7.83866377890113,8.01219040809448,8.52866078131687,8.05824938186553,8.94194816571309,7.29792871974633,7.07717248634387,7.90790012884172,7.72422187394115,6.3710447673576,7.10036062915193,7.59979385212224,8.86918973950933,6.32756162581229,7.07829280144271,6.56972955683662,7.33570029983673,6.67203774241785,7.79867397485317,8.31149221674378,8.12624913909048,8.78527720889229,6.58122016929646,7.11503636511876,7.25093600032462,7.40330948216556,7.56928373217759,7.7581645728127,8.10639700461566,8.14605947427397,6.99245801857577,7.57901039333612,7.42425616570952,7.33764598387257,7.46244664954753,7.94807106904804,7.9985853528037,6.83729993898431,8.19420379739417,6.19212313369137,7.33046966295229,8.29375487207806,7.50490477231672,8.54900141555215,7.36584560898559,7.98860687001977,8.4529857713761,6.08337082194713,6.3638579112388,5.96222972537979,6.33783416546144,7.50678281355417,5.37494208960248,7.34149569546306,7.49719638925528,6.49842481031518,4.94234559456875,7.94020199504516,6.60029057061081,7.16515321943876,7.86888982754211,8.18451338431713,6.00114018009863,7.0060421405456,6.93169960163284,7.32365378800084
"ADD1",11.9679357216973,12.1124232160952,11.7567906788878,12.4994063859964,12.3044362892783,12.4562497517446,12.2076965401766,12.0247383348134,12.5208121154135,12.7351952204229,12.5712136649589,12.3024409251514,12.3179583546517,12.7167947732891,12.022400481378,12.7276279303983,11.5050164138408,12.2733415974267,12.0969433325903,11.8155239156993,11.8972030944499,12.6101816490194,12.0443432279398,11.7750620677169,11.981829754319,12.6837340605466,11.5500358905967,10.7789898629591,12.4032754991332,11.9097540939536,12.2544396836766,11.7021222854148,12.5132490687952,11.9423340838703,11.8426574727521,12.4716221537343,12.3805800311158,12.1021744052398,12.4171084334054,11.7661795386486,12.6135916212351,13.0759763189434,11.9802549172112,12.1634737936002,12.0639704265903,10.5516321360632,12.5321935520762,11.4394064781076,12.4047381224269,11.9603081463547,12.0975040073283,12.6252619949565,12.1540359310332,12.251199643087,12.4067517331996,12.3477954392082,11.9844996348168,12.7524798754688,12.486961540873,12.6940291077092,12.0054809391573,12.6160651152607,12.4513206236869,12.4697701076176,12.0938753245913,11.8161962439468,12.8120032167637,11.9759714227495,12.2145401531649,12.1707982438715,12.5670749593463,12.034748969371,11.8436577236397,11.7231233955833,11.3169245475342,12.590560572195,12.0427548209774,12.4257708669056,12.3474101804242,12.4930564431983,12.502113558899,12.027746621095,12.4110696645073,12.3656226927985,11.8542256877484,12.4950576776142,11.6617925691774,12.5443340575278,12.4264232746921,11.8596391799943,12.5538886053628,12.6793114306786,12.6842462191462,12.2125135600327,12.5295008325717,12.9215402079292,12.3261604454799,12.4820862775077,12.5178932296044,12.0118666106759
"ADD2",2.98681137545723,6.86927180331908,4.10649070574198,4.28137184514778,3.01526561768309,4.43989569474343,5.45975291039024,0.0648828515848544,7.06392244498378,5.69876022074441,4.77156341810632,4.06244123899999,4.2265239431349,3.99011077302157,4.67825786553478,4.13408126434517,10.8035399438258,3.423887382819,4.83511056096461,9.47595792278382,10.4404942257647,3.33423931284737,4.96806770561452,5.16142014119366,4.29780036071128,3.23537476644656,6.20398220886193,7.76613530227938,4.74896565870053,3.69685071535279,4.01975528071966,4.09276559625063,3.78003707414892,6.27546899364124,3.05439702163715,6.99811537628182,5.37695017094954,4.0387785528259,5.75359384010273,3.9286924652533,3.13410591393054,6.4118837949454,5.34649245824319,2.90155237793621,4.24555650907121,4.91072306948378,5.91829558607682,5.90013984459249,3.30570792367212,9.18340760871346,3.5764858584608,3.94881574072347,4.73517012542038,6.42950549840346,4.56516454617929,6.70485813487472,5.64833313239121,4.793110351676,4.72120311370624,3.97357454188719,5.42330251325654,3.84659360410481,5.97850454938213,5.33199894154616,5.45640534493816,6.75787266055075,5.61690166362425,4.29950843407423,3.45525487822668,7.95742073456005,5.65885698006562,6.22942064962621,5.19788897488549,3.64192746052188,3.84560044425425,5.25048034236181,4.47564265179321,4.9322501913294,5.33778244026712,4.18770441400355,6.15342637623782,7.50177430192733,4.85591995207784,5.96980207278873,4.7143993969304,6.07429562749182,1.87243479584022,6.21040445095413,5.12582878287913,7.99288566763278,4.41323525946262,4.94198894020749,6.62652236670268,4.60715865982051,5.69256668460142,5.55484974102022,7.83912629628218,3.08680074691597,4.56574947936884,6.21609201159328
"ADD3",8.88425356709927,9.30966733628768,9.72893185790656,10.8624918410212,11.017637668519,9.99365214493626,9.52663870921709,7.03646157322329,11.1735020037305,10.0663616887378,11.436126538738,9.84245862005676,9.49475000294505,11.1913450101496,10.8073037183562,9.73089209985798,10.507204956825,10.5501394753231,10.5498210476576,9.51752767033727,10.1741987854625,10.729991735262,9.71141196306715,9.72000649760528,10.3777584335037,9.69039055461659,9.76550424789177,9.05532880709654,10.5473139955472,9.42250276582538,10.1910155257569,8.90314494941657,9.15507372184345,11.2178149354603,9.94853631488023,10.29243575536,9.60886670543453,7.12992693351039,10.1299261609827,8.75774501368472,9.87749197094732,10.732193633113,10.0790060283175,8.60732513483504,9.61652384910062,9.54986089104915,10.6907462845294,8.91990404641163,7.55001101568356,8.50515216901621,8.67537278189524,10.2632649744087,9.45398953852574,10.226160120625,10.3552405222775,10.9836481987153,9.89626185697116,8.62489705309887,11.7816703103642,8.03296974789535,9.38866075607375,9.42567602340554,10.754844921994,11.0590318881107,9.7175597348175,11.1588535878212,9.8507727060718,8.73056048323836,9.28205378054743,11.1085848945028,11.2254635920052,9.00584626933106,10.3284332612782,8.95739838771062,10.1804104637816,10.4876615947667,9.15777134362611,10.8046909654293,11.0457321584667,8.96249407638727,10.4343011866449,10.1387535568287,10.7369895449593,10.1317324874318,9.68981980679384,9.98925015215574,8.98907285583107,11.3067401435381,10.5891662033969,11.2200354503701,9.43700858598856,9.99845207669564,12.5240684520552,9.25037232748317,11.5038322956856,11.4030582657916,10.8258595471589,11.174427954224,11.7618206322509,10.696767968589
"ADH1A",0.785173874422659,-0.87885194352469,3.85856790336753,0.31173560197927,1.35230655290634,NA,1.28983446517751,NA,1.17152710603881,3.15903170629295,0.396488333440545,3.47748305572792,1.11103131238874,NA,1.23529816954181,4.67840436292625,NA,-0.663602343786461,NA,-1.88683294326727,2.24573903242928,2.01231837012329,NA,0.637842060324105,-1.37444894892069,1.85686620698443,0.476018699757825,NA,2.95250131185454,NA,NA,3.00529218582908,4.44746017921659,5.5106233524278,NA,5.71800810199113,2.00769784504527,-0.484792180964179,0.834711215804725,NA,NA,4.19022766665161,1.00410583282993,NA,NA,NA,5.836502349738,NA,NA,-1.43596333813339,-0.047964695992528,2.94882508318133,0.828306613775644,5.26813492392489,2.76869248746885,5.02494903641853,NA,1.85451436540779,2.57145838712323,0.437547355287785,1.9903377267692,2.88135138150966,5.34826075154239,2.13037081100218,2.35687624284724,-0.225160240172674,-0.215914857265243,1.87066062667928,3.20371799029162,4.46975576326468,5.22041508995043,NA,2.8311070579566,-1.1655314782897,3.22892640770421,5.00947258739015,NA,5.43158953265689,-1.79135789098483,3.35763645258788,4.66930461633462,NA,2.9946159268993,NA,0.0899048684213355,0.839072742595877,-1.29760841569195,5.80704831678345,1.52757083683282,1.23633953916837,0.69438992740731,4.6057076643718,3.33461117833038,0.922654566083151,6.14463581206323,3.43937047759291,-0.863021188036496,1.83305199188303,3.66392522428047,2.63714650625315
"ADH1B",7.69446236346551,7.95080140404477,10.0993585944097,7.25816367196946,6.97191021629171,6.30725546427123,8.05359305967828,NA,7.72304722058731,10.1875458218053,6.69572940611028,10.2287686762009,7.82299967223767,1.33805353101926,6.9357543858214,11.9110624749231,-0.665889432155247,3.1437852247086,4.21736256941938,6.06711378600193,9.05507279559623,9.20904048131663,5.35078717136564,7.92941169608937,6.78019590741678,7.64346444488935,6.44760564351162,NA,9.7645911499965,0.696884090855455,3.84982916750004,10.5502640750564,11.6796577863666,11.732545224893,4.40803246613065,12.2270597548882,9.95997093407054,5.44595508550592,8.41593186199383,NA,4.85030937555237,10.9232997010144,7.47519434587699,1.00848688896549,NA,3.29601682253322,12.5148079791074,NA,-0.0866605652461781,7.31229759233235,6.57648737012317,10.3701578492662,8.14116350714182,12.4189294674889,9.46694477486817,12.9406440392518,6.89437761356754,8.45069824564589,10.0431307983781,7.51860909723798,8.39293043791465,10.6620905588032,12.312840365663,8.8154646352609,7.93968322564559,8.73632920277147,7.22695448638607,5.00311645956719,9.4306977889779,11.3203273936618,12.1658874500847,-1.60999273790844,9.79263251631759,1.64191590347511,9.80636031122152,12.0745842406145,5.55612895043193,12.3837082069669,6.71232476822488,10.029271488391,11.0836275782371,4.40799169226081,9.28617838342697,4.9469647411558,3.08990486842134,8.12293978316851,NA,12.4190965928176,9.15692669870842,7.49607241386071,7.28188367456292,11.1015603933143,10.5232687808311,6.79829941264165,12.7430685041035,10.8636039183124,3.99493266163479,9.14382501155545,11.0040114921895,8.84660645301896
"ADH1C",-0.536796079571375,2.12108173024304,3.66592708780776,4.7491480671236,1.76735817845787,2.40037397764982,6.02679342116108,0.64984535230601,3.97888202809642,2.10457149803275,4.09696177497131,5.30060332263608,1.33342373372519,1.53067007549171,0.235359447390946,6.04896415135583,3.2410469407705,3.65836002984084,0.944333734021108,NA,3.54530121545165,3.86030732982796,3.18784690943957,1.86024772705551,0.947329519847386,1.11988733634095,NA,NA,3.28953940534605,2.43381408445803,6.52790232336209,3.97492388884363,6.51912040698253,4.40100235890679,-1.11559744701631,6.24852155368948,5.0374612956909,-1.48479218096418,6.06355039859934,NA,6.63052633173826,4.0372504228915,4.82610099176873,NA,4.44585910320699,9.57910168617292,6.05889441040091,NA,NA,1.37144734564191,2.36703551615501,4.97348270371433,2.50634804939327,5.04545607657955,4.54313702099089,5.03959464865226,0.31440650755482,2.85451436540779,6.5139707218798,1.92295896423617,6.90682086366301,4.16146045243656,6.0952282149597,5.2841698530501,7.50371047676298,4.41873642206881,3.91329155860633,8.93260955633993,2.81138882334209,4.42731787312852,6.56641181262792,NA,1.90511980338362,1.41953889151378,7.80182086049612,6.02036218322293,0.866868424618348,4.52196783853269,3.06648533888096,2.18770441400355,4.45298412460776,NA,4.08773438181973,1.56227906362987,0.0899048684213355,5.20831435679351,NA,5.74037713785228,4.3118445671359,-0.17869796011047,2.01635368357783,4.69316911140743,3.97506150637509,3.50761706680431,5.45470232816369,5.94956761505876,-1.8630211880365,1.83305199188303,6.1025006691504,4.52467804474481
"ADH4",NA,NA,3.18049798736835,1.04872444273616,NA,NA,0.704871964456353,-0.935117148415146,NA,-0.0108609926317668,NA,-1.22296961479919,-1.47393118833241,NA,NA,0.871055075086629,NA,NA,NA,-1.88683294326727,-1.45482236538471,NA,-1.33569921465996,NA,0.947329519847386,NA,NA,NA,NA,NA,-1.47192883542126,-1.5794906495111,-0.307394261591905,0.153027043464823,NA,3.54807898929336,1.00769784504527,NA,3.08265150149084,NA,NA,-0.388922071168238,NA,NA,NA,NA,3.2515373243002,NA,-1.08650737224992,NA,-0.633076351021482,1.41278152533848,0.828306613775644,1.57153119841353,NA,-0.589658895385913,NA,NA,1.15639661659767,-0.884434004078397,NA,1.48902906385044,1.67269688254088,NA,-1.45047867921036,1.77488191862223,0.3689359321979,NA,2.27082791555366,-1.63890542982368,2.80086884606055,NA,NA,NA,1.32204350587426,-1.0350469470992,NA,-0.140984615200586,-0.791607600209324,0.187767747046025,NA,-0.0730896932471135,-1.91212986705894,NA,NA,NA,NA,1.70083917838355,0.942608336111663,-0.763660460831626,-0.30561007259269,-0.716196729071634,-1.75292316806918,-1.88470035597445,2.31173560197927,1.56491465867283,NA,NA,2.32287995953356,0.900180912086946
"ADH5",10.0330964309302,10.4041668893105,10.5830810746394,10.9404943448658,10.9494231665113,11.0264794555574,10.9798252215678,10.8181342014532,11.5541549227515,10.9454769770142,11.1354586842417,11.172576583598,10.9444629532255,10.8735886054915,10.495057427702,11.6033838201758,11.1441215292757,10.7950905908891,10.399668750586,11.7930580300776,11.7328044117189,11.2285761771226,10.861504761653,10.2562428975708,11.3939756760445,10.8160004323215,12.1281224366636,11.2720747596332,11.3497789252818,10.3395058746252,10.921292683164,10.9204320600274,11.0446148785268,10.8307917564379,10.9864429347379,10.7093942946841,11.2094305187149,10.296577053406,10.9185429174565,10.119118284989,11.771069846682,11.5991360225363,10.5545719689773,10.9524548634516,10.6261343753386,11.5923560731141,11.3387363825739,11.1285612957128,11.0238693762725,11.4786767562632,10.4114280465518,11.0654313492057,11.025251636777,10.8871768159836,11.2744040714348,10.8404288498574,10.9597917410037,10.993420121518,11.5276501972642,10.3765170023138,11.0303603585299,11.1012154631472,11.0666820943264,11.4074203121498,10.5069794259408,11.3861347402318,11.5161782922114,10.8833991962724,10.4736181909976,10.6203858083807,11.3098605666029,11.3453216322994,10.8977624306,10.776351600951,11.6511363842227,11.1390694143254,10.7427339285429,11.0131884483832,10.7882857855589,10.7246828397694,10.6967198133507,10.9190955699678,10.2362100071166,10.3725133739346,10.628095897129,11.0511707994154,10.6883570646163,10.969975855209,11.2656622761014,10.9544339282869,11.1688004633981,11.2315968086351,11.1010387308207,10.7947845350513,11.0749573985548,11.2607131088595,11.2817711479342,10.977695640295,11.7453755451209,10.8458752147826
"ADH6",NA,NA,NA,NA,NA,NA,0.704871964456353,1.64989132655884,-1.15040098884855,NA,-0.0185857004000316,1.36199288592196,0.526068811667588,NA,NA,-1.45087301980073,0.334110567844753,-1.66337383423646,-1.6407037411078,0.920293300211007,0.130271954518859,NA,1.24926328606119,-0.947027725186011,-1.37444894892069,0.856866206984431,-0.523877580119848,-0.944804345757875,NA,-0.888167412922017,3.38588655318138,1.00532812069528,-0.307394261591905,-1.43206521352218,-0.115597447016313,-1.25911560248234,0.422771219320474,0.515207819035821,NA,1.469260846616,-1.25808005150531,-0.388922071168238,3.44466706684191,NA,NA,NA,-1.07036047427912,-1.27963396868119,-1.08650737224992,-1.43596333813339,2.06746662943663,NA,0.0912597661926783,-0.598369533415259,1.10574511606935,NA,NA,-0.730488030095001,-1.42856588412349,0.437547355287785,NA,-0.510868147147283,0.502737941322272,NA,1.13448382151079,-1.22499161238441,NA,0.492109552652613,NA,NA,-0.520976440019486,NA,-1.41696237620334,0.419538891513784,-0.0929555251272015,2.77243466977934,4.58929609312063,0.274052884078258,0.208517259805544,NA,NA,-1.65790043516722,NA,NA,-0.495125410601536,NA,-0.297431104189128,0.530969648783848,NA,1.82130203988953,-0.890572573313846,-0.131313234677865,NA,-1.88470035597445,-0.273168782967507,-1.60515663846914,NA,-0.867488960200804,1.00093744713925,-1.68454970001507
"ADHFE1",3.74864370521173,4.67566917069112,6.19841753789751,6.5276818620307,5.93726434483919,6.41034958544319,7.22056503155196,6.9228983275394,5.73224477443508,5.74398882319085,5.98898001143337,6.14336484534186,7.97729423587973,5.03847569016871,5.68652573910927,5.98374608885945,4.1415063625765,4.89101568133849,3.8188096675993,3.72762644146572,2.63275678753406,5.33424288893345,7.82667940433681,6.35667556512309,7.63380607635576,4.76375680259295,5.04591907242463,2.51475349843975,6.45276344064692,3.43381408445803,5.84078547530506,8.0838951890564,7.24716040322449,6.16056729446518,6.13239382100057,7.0894557778296,7.07380416994095,6.62374251649738,6.2859422036303,6.33551183968755,5.77520597322579,6.36587097359899,5.67247908843265,5.2011202016668,1.69095339678367,5.96843870840552,6.95197820769568,3.62711651863928,1.72076001294455,4.31898921915785,6.20623686182981,7.34586648054215,5.92420442497204,6.29641702602888,5.79689361323668,7.14494777235824,5.56236149889762,5.59147297806685,7.05123613566394,6.73398334867746,5.72369780048904,6.30281984901756,6.87781049462895,5.57662190173078,5.17886997545935,5.31403664990073,4.10593783347177,4.31997191749727,6.40385224993773,6.80831425285613,6.0788617037112,6.58004144016398,4.8499642421712,3.58945190790078,6.19855701479858,5.67932526538786,5.47563940957424,6.19885360394429,5.23086778516877,6.48232717991391,6.33130751779302,2.14925936549962,6.74594452043715,1.85179900401553,6.13430104161801,6.59841284968358,1.87243479584022,6.86631456137705,6.40203995474896,6.01768811902574,4.76766539067306,7.61693253125586,3.63946371690372,6.18139281024627,6.49496755647611,7.39215940466837,4.82345386284326,5.88079080975394,8.1405133398893,6.86981343077642
